,Algeria,Argentina,Australia,Austria,Bahrain,Bangladesh,Belarus,Belgium,Bolivia,Bulgaria,Canada,Chile,Colombia,Costa Rica,Croatia,Cuba,Czech Republic,Denmark,Dominican Republic,Ecuador,El Salvador,Estonia,Ethiopia,Fiji,Finland,France,Ghana,Greece,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Japan,Kazakhstan,Kenya,Kuwait,Latvia,Lithuania,Luxembourg,Malawi,Malaysia,Malta,Mexico,Morocco,Mozambique,Myanmar,Nepal,New Zealand,Nigeria,Norway,Oman,Pakistan,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Saudi Arabia,Senegal,Serbia,Slovakia,Slovenia,South Africa,South Korea,Spain,Sri Lanka,Sweden,Switzerland,Thailand,Togo,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Vietnam,Zambia,Zimbabwe
2020-03-01,3.0,0.0,26.0,10.0,41.0,0.0,1.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,100.0,0.0,7.0,0.0,1.0,3.0,0.0,593.0,13.0,1.0,7.0,1128.0,239.0,0.0,0.0,45.0,0.0,1.0,1.0,0.0,25.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,15.0,6.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3526.0,82.0,1.0,14.0,18.0,42.0,0.0,0.0,0.0,0.0,0.0,21.0,42.0,69.0,0.0,16.0,0.0,0.0
2020-03-02,3.0,0.0,29.0,14.0,47.0,0.0,1.0,19.0,0.0,0.0,24.0,0.0,0.0,0.0,7.0,0.0,3.0,4.0,1.0,6.0,0.0,1.0,0.0,0.0,6.0,130.0,0.0,7.0,0.0,3.0,3.0,2.0,978.0,19.0,1.0,10.0,1689.0,254.0,0.0,0.0,46.0,0.0,1.0,1.0,0.0,29.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,19.0,6.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4212.0,136.0,1.0,14.0,24.0,43.0,0.0,0.0,0.0,0.0,0.0,21.0,47.0,89.0,0.0,16.0,0.0,0.0
2020-03-03,3.0,0.0,33.0,18.0,47.0,0.0,1.0,38.0,0.0,0.0,27.0,0.0,0.0,0.0,8.0,0.0,5.0,5.0,1.0,7.0,0.0,1.0,0.0,0.0,6.0,178.0,0.0,7.0,0.0,6.0,5.0,2.0,1501.0,21.0,1.0,10.0,2036.0,254.0,0.0,0.0,56.0,1.0,1.0,1.0,0.0,29.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,1.0,25.0,7.0,4.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4812.0,192.0,1.0,19.0,30.0,43.0,0.0,1.0,0.0,0.0,0.0,21.0,69.0,103.0,0.0,16.0,0.0,0.0
2020-03-04,5.0,1.0,41.0,24.0,49.0,0.0,4.0,72.0,0.0,0.0,30.0,1.0,0.0,0.0,9.0,0.0,5.0,8.0,1.0,7.0,0.0,2.0,0.0,0.0,7.0,212.0,0.0,7.0,0.0,16.0,6.0,2.0,2336.0,26.0,2.0,10.0,2502.0,268.0,0.0,0.0,56.0,1.0,1.0,1.0,0.0,36.0,0.0,5.0,1.0,0.0,0.0,1.0,2.0,1.0,33.0,7.0,5.0,0.0,0.0,0.0,3.0,1.0,4.0,8.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5328.0,267.0,1.0,32.0,37.0,43.0,0.0,1.0,0.0,0.0,1.0,27.0,109.0,125.0,0.0,16.0,0.0,0.0
2020-03-05,12.0,1.0,52.0,29.0,52.0,0.0,6.0,125.0,0.0,0.0,33.0,3.0,0.0,0.0,9.0,0.0,8.0,10.0,1.0,10.0,0.0,2.0,0.0,0.0,7.0,285.0,0.0,10.0,2.0,26.0,28.0,2.0,2922.0,31.0,6.0,15.0,3089.0,317.0,0.0,0.0,56.0,1.0,1.0,1.0,0.0,50.0,0.0,5.0,1.0,0.0,0.0,1.0,3.0,1.0,56.0,15.0,5.0,0.0,0.0,0.0,3.0,1.0,5.0,8.0,4.0,4.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,5766.0,348.0,1.0,62.0,57.0,47.0,0.0,1.0,0.0,0.0,1.0,27.0,164.0,159.0,0.0,16.0,0.0,0.0
2020-03-06,17.0,2.0,59.0,41.0,52.0,0.0,6.0,206.0,0.0,0.0,45.0,4.0,0.0,0.0,10.0,0.0,12.0,20.0,1.0,13.0,0.0,5.0,0.0,0.0,12.0,423.0,0.0,32.0,2.0,35.0,29.0,2.0,3513.0,38.0,13.0,17.0,3858.0,349.0,0.0,0.0,58.0,1.0,1.0,1.0,0.0,50.0,0.0,5.0,2.0,0.0,0.0,1.0,4.0,1.0,86.0,16.0,5.0,0.0,0.0,0.0,3.0,1.0,9.0,8.0,6.0,4.0,0.0,5.0,4.0,0.0,0.0,6.0,1.0,6284.0,531.0,1.0,87.0,87.0,47.0,0.0,1.0,0.0,0.0,1.0,29.0,220.0,233.0,0.0,16.0,0.0,0.0
2020-03-07,17.0,8.0,63.0,74.0,56.0,0.0,6.0,316.0,0.0,0.0,51.0,5.0,1.0,1.0,11.0,0.0,19.0,23.0,2.0,13.0,0.0,10.0,0.0,0.0,19.0,613.0,0.0,45.0,4.0,43.0,31.0,4.0,4747.0,38.0,18.0,19.0,4636.0,408.0,0.0,0.0,58.0,1.0,1.0,3.0,0.0,83.0,1.0,5.0,2.0,0.0,0.0,1.0,5.0,1.0,113.0,16.0,6.0,0.0,0.0,1.0,5.0,5.0,13.0,11.0,7.0,10.0,0.0,5.0,4.0,1.0,1.0,9.0,1.0,6767.0,764.0,1.0,146.0,209.0,50.0,1.0,1.0,0.0,0.0,1.0,29.0,271.0,338.0,0.0,17.0,0.0,0.0
2020-03-08,17.0,9.0,74.0,99.0,63.0,0.0,6.0,343.0,0.0,2.0,57.0,5.0,1.0,1.0,12.0,0.0,26.0,31.0,2.0,13.0,0.0,10.0,0.0,0.0,19.0,716.0,0.0,66.0,7.0,53.0,34.0,4.0,5823.0,54.0,19.0,25.0,5883.0,455.0,0.0,0.0,61.0,2.0,1.0,3.0,0.0,93.0,1.0,5.0,2.0,0.0,0.0,1.0,5.0,1.0,147.0,16.0,6.0,0.0,1.0,1.0,6.0,6.0,21.0,12.0,13.0,10.0,0.0,7.0,4.0,1.0,3.0,12.0,2.0,7134.0,1094.0,1.0,179.0,264.0,50.0,1.0,1.0,0.0,0.0,1.0,45.0,352.0,433.0,0.0,21.0,0.0,0.0
2020-03-09,20.0,12.0,80.0,102.0,79.0,3.0,6.0,407.0,0.0,4.0,62.0,10.0,1.0,5.0,12.0,0.0,32.0,38.0,2.0,14.0,0.0,10.0,0.0,0.0,30.0,1126.0,0.0,73.0,8.0,55.0,34.0,6.0,6566.0,61.0,21.0,39.0,7375.0,488.0,0.0,0.0,64.0,3.0,1.0,5.0,0.0,99.0,3.0,7.0,2.0,0.0,0.0,1.0,5.0,1.0,169.0,16.0,6.0,0.0,1.0,7.0,10.0,11.0,30.0,15.0,15.0,10.0,0.0,11.0,4.0,1.0,5.0,16.0,3.0,7382.0,1527.0,1.0,225.0,332.0,50.0,1.0,1.0,0.0,0.0,1.0,45.0,412.0,554.0,0.0,30.0,0.0,0.0
2020-03-10,20.0,12.0,100.0,131.0,109.0,3.0,6.0,501.0,0.0,4.0,77.0,13.0,3.0,9.0,12.0,0.0,40.0,113.0,5.0,15.0,0.0,10.0,0.0,0.0,40.0,1412.0,0.0,84.0,9.0,65.0,44.0,6.0,7161.0,61.0,21.0,39.0,9172.0,514.0,0.0,0.0,65.0,6.0,1.0,5.0,0.0,117.0,3.0,7.0,2.0,0.0,0.0,1.0,5.0,2.0,192.0,18.0,16.0,1.0,1.0,9.0,33.0,17.0,39.0,18.0,17.0,10.0,0.0,15.0,4.0,1.0,5.0,16.0,7.0,7513.0,2299.0,1.0,326.0,374.0,50.0,1.0,2.0,0.0,0.0,1.0,59.0,469.0,754.0,0.0,34.0,0.0,0.0
2020-03-11,20.0,19.0,112.0,182.0,110.0,3.0,9.0,600.0,0.0,4.0,93.0,17.0,3.0,13.0,13.0,0.0,63.0,264.0,5.0,17.0,0.0,13.0,0.0,0.0,40.0,1784.0,0.0,90.0,12.0,70.0,50.0,19.0,8042.0,61.0,35.0,70.0,10149.0,568.0,0.0,0.0,69.0,8.0,3.0,7.0,0.0,129.0,5.0,7.0,2.0,0.0,0.0,1.0,5.0,2.0,277.0,18.0,16.0,7.0,5.0,11.0,33.0,22.0,41.0,24.0,25.0,10.0,0.0,20.0,4.0,5.0,7.0,31.0,7.0,7755.0,3274.0,1.0,424.0,490.0,59.0,1.0,5.0,0.0,0.0,1.0,74.0,617.0,1025.0,0.0,38.0,0.0,0.0
2020-03-12,20.0,19.0,126.0,246.0,162.0,3.0,12.0,774.0,2.0,7.0,103.0,23.0,9.0,22.0,16.0,3.0,94.0,516.0,5.0,17.0,0.0,16.0,0.0,0.0,59.0,2281.0,0.0,99.0,13.0,85.0,73.0,34.0,9000.0,70.0,43.0,82.0,12462.0,619.0,0.0,0.0,72.0,10.0,3.0,7.0,0.0,149.0,6.0,11.0,5.0,0.0,0.0,1.0,5.0,2.0,489.0,18.0,20.0,14.0,5.0,17.0,49.0,31.0,59.0,262.0,45.0,25.0,0.0,45.0,4.0,18.0,10.0,57.0,13.0,7869.0,4427.0,2.0,620.0,642.0,70.0,1.0,7.0,1.0,0.0,1.0,74.0,876.0,1312.0,0.0,39.0,0.0,0.0
2020-03-13,25.0,31.0,156.0,361.0,162.0,3.0,21.0,1024.0,3.0,23.0,138.0,33.0,9.0,23.0,25.0,3.0,116.0,676.0,5.0,17.0,0.0,27.0,0.0,0.0,155.0,2876.0,2.0,133.0,16.0,117.0,75.0,34.0,10075.0,74.0,70.0,96.0,15113.0,675.0,0.0,0.0,80.0,16.0,3.0,26.0,0.0,158.0,7.0,16.0,6.0,0.0,0.0,1.0,5.0,2.0,621.0,18.0,21.0,27.0,6.0,22.0,52.0,49.0,78.0,262.0,64.0,30.0,0.0,62.0,6.0,24.0,21.0,96.0,17.0,7979.0,5958.0,3.0,771.0,854.0,70.0,1.0,13.0,2.0,0.0,3.0,85.0,1282.0,1663.0,0.0,44.0,0.0,0.0
2020-03-14,26.0,34.0,197.0,504.0,210.0,3.0,21.0,1362.0,10.0,31.0,176.0,43.0,16.0,26.0,31.0,4.0,150.0,804.0,11.0,23.0,0.0,79.0,1.0,0.0,183.0,3661.0,2.0,190.0,25.0,117.0,83.0,69.0,11364.0,85.0,91.0,116.0,17660.0,737.0,0.0,1.0,100.0,19.0,6.0,38.0,0.0,197.0,8.0,26.0,7.0,0.0,0.0,1.0,6.0,2.0,621.0,20.0,21.0,36.0,7.0,38.0,64.0,68.0,112.0,320.0,89.0,45.0,0.0,86.0,19.0,41.0,30.0,141.0,24.0,8086.0,7641.0,6.0,923.0,1121.0,82.0,1.0,16.0,2.0,0.0,3.0,85.0,1766.0,2174.0,0.0,53.0,0.0,0.0
2020-03-15,37.0,45.0,249.0,655.0,211.0,3.0,21.0,1541.0,10.0,41.0,244.0,61.0,34.0,27.0,37.0,4.0,214.0,827.0,11.0,28.0,0.0,115.0,1.0,0.0,210.0,4499.0,2.0,228.0,31.0,138.0,90.0,96.0,12729.0,85.0,129.0,178.0,21157.0,780.0,6.0,1.0,104.0,26.0,9.0,38.0,0.0,238.0,18.0,41.0,18.0,0.0,0.0,1.0,8.0,2.0,907.0,20.0,30.0,43.0,7.0,43.0,111.0,104.0,169.0,337.0,113.0,59.0,1.0,86.0,21.0,46.0,44.0,181.0,24.0,8162.0,9785.0,11.0,994.0,1359.0,82.0,1.0,16.0,2.0,0.0,3.0,86.0,2244.0,2951.0,6.0,53.0,0.0,0.0
2020-03-16,48.0,56.0,298.0,860.0,214.0,3.0,27.0,1755.0,10.0,51.0,304.0,75.0,45.0,35.0,48.0,4.0,298.0,875.0,11.0,37.0,0.0,171.0,4.0,0.0,267.0,5423.0,2.0,331.0,39.0,178.0,93.0,117.0,13938.0,124.0,169.0,250.0,23980.0,814.0,9.0,3.0,112.0,31.0,14.0,77.0,0.0,428.0,19.0,53.0,28.0,0.0,0.0,1.0,8.0,2.0,1077.0,22.0,31.0,43.0,8.0,71.0,140.0,125.0,245.0,401.0,139.0,63.0,5.0,118.0,26.0,55.0,61.0,219.0,51.0,8236.0,11491.0,19.0,1063.0,2200.0,114.0,1.0,18.0,18.0,0.0,3.0,98.0,2605.0,3774.0,8.0,57.0,0.0,0.0
2020-03-17,58.0,65.0,375.0,1016.0,221.0,5.0,36.0,2142.0,11.0,62.0,424.0,156.0,57.0,41.0,56.0,4.0,344.0,932.0,11.0,58.0,0.0,205.0,5.0,0.0,272.0,6633.0,6.0,352.0,50.0,199.0,125.0,134.0,14991.0,124.0,223.0,260.0,27980.0,824.0,11.0,3.0,123.0,36.0,17.0,81.0,0.0,553.0,30.0,82.0,37.0,0.0,0.0,1.0,8.0,2.0,1169.0,24.0,187.0,69.0,9.0,86.0,142.0,177.0,331.0,439.0,184.0,93.0,5.0,133.0,27.0,57.0,84.0,253.0,62.0,8320.0,13994.0,29.0,1146.0,2200.0,177.0,1.0,20.0,47.0,0.0,5.0,98.0,3047.0,4661.0,29.0,61.0,0.0,0.0
2020-03-18,60.0,79.0,454.0,1332.0,237.0,8.0,36.0,2564.0,12.0,81.0,569.0,201.0,65.0,50.0,69.0,7.0,434.0,1024.0,11.0,111.0,0.0,225.0,5.0,0.0,319.0,7730.0,6.0,387.0,50.0,247.0,137.0,172.0,16169.0,154.0,292.0,427.0,31506.0,829.0,33.0,4.0,130.0,61.0,25.0,140.0,0.0,673.0,38.0,93.0,44.0,0.0,0.0,1.0,20.0,3.0,1308.0,24.0,187.0,86.0,11.0,117.0,187.0,238.0,448.0,442.0,217.0,114.0,7.0,133.0,31.0,72.0,97.0,275.0,85.0,8413.0,17688.0,42.0,1265.0,2650.0,177.0,1.0,24.0,98.0,0.0,14.0,113.0,3658.0,6427.0,50.0,68.0,0.0,0.0
2020-03-19,72.0,97.0,565.0,1646.0,256.0,10.0,46.0,3098.0,12.0,92.0,690.0,238.0,102.0,69.0,81.0,11.0,522.0,1115.0,21.0,168.0,1.0,258.0,6.0,0.0,369.0,9134.0,7.0,418.0,73.0,250.0,165.0,172.0,17361.0,164.0,366.0,433.0,35713.0,873.0,37.0,7.0,142.0,71.0,33.0,210.0,0.0,790.0,48.0,118.0,54.0,0.0,0.0,1.0,28.0,8.0,1423.0,39.0,302.0,109.0,11.0,145.0,202.0,287.0,642.0,452.0,260.0,147.0,11.0,171.0,36.0,94.0,107.0,286.0,116.0,8565.0,21735.0,42.0,1410.0,3003.0,177.0,1.0,29.0,191.0,0.0,19.0,113.0,4427.0,9415.0,79.0,76.0,2.0,0.0
2020-03-20,90.0,128.0,709.0,2196.0,269.0,10.0,57.0,3811.0,15.0,105.0,846.0,342.0,128.0,87.0,104.0,16.0,694.0,1151.0,21.0,199.0,1.0,267.0,7.0,1.0,400.0,10995.0,11.0,464.0,85.0,330.0,191.0,227.0,18407.0,177.0,557.0,677.0,41035.0,950.0,49.0,7.0,148.0,86.0,48.0,345.0,0.0,900.0,52.0,164.0,63.0,0.0,0.0,1.0,39.0,8.0,1552.0,39.0,478.0,137.0,13.0,234.0,230.0,355.0,785.0,460.0,277.0,199.0,11.0,238.0,36.0,126.0,123.0,319.0,150.0,8652.0,26304.0,53.0,1553.0,3863.0,212.0,1.0,39.0,359.0,0.0,26.0,140.0,5426.0,14250.0,94.0,87.0,2.0,0.0
2020-03-21,102.0,158.0,874.0,2649.0,285.0,17.0,57.0,4473.0,19.0,127.0,971.0,434.0,158.0,113.0,126.0,21.0,904.0,1255.0,34.0,426.0,3.0,283.0,9.0,1.0,450.0,12612.0,16.0,495.0,103.0,409.0,231.0,309.0,19644.0,193.0,683.0,712.0,47021.0,1007.0,53.0,7.0,159.0,111.0,69.0,484.0,0.0,1030.0,64.0,203.0,86.0,0.0,0.0,1.0,53.0,12.0,1742.0,48.0,495.0,200.0,18.0,263.0,230.0,425.0,1020.0,470.0,308.0,253.0,17.0,274.0,47.0,135.0,137.0,341.0,205.0,8799.0,31750.0,66.0,1733.0,4806.0,366.0,9.0,54.0,670.0,0.0,26.0,140.0,6481.0,19624.0,110.0,88.0,2.0,1.0
2020-03-22,139.0,225.0,1098.0,3024.0,306.0,24.0,76.0,4943.0,20.0,163.0,1302.0,537.0,210.0,117.0,206.0,25.0,995.0,1326.0,112.0,532.0,3.0,306.0,9.0,2.0,521.0,14459.0,21.0,530.0,131.0,473.0,320.0,450.0,20610.0,214.0,785.0,883.0,53578.0,1046.0,56.0,7.0,176.0,124.0,105.0,670.0,0.0,1183.0,73.0,251.0,96.0,0.0,0.0,1.0,66.0,22.0,1926.0,52.0,646.0,245.0,22.0,318.0,380.0,536.0,1280.0,481.0,367.0,306.0,17.0,392.0,56.0,149.0,178.0,383.0,240.0,8897.0,36616.0,78.0,1869.0,6077.0,599.0,15.0,60.0,947.0,1.0,41.0,153.0,7736.0,26747.0,135.0,95.0,2.0,2.0
2020-03-23,201.0,266.0,1709.0,3631.0,334.0,27.0,76.0,5429.0,27.0,185.0,1430.0,632.0,235.0,134.0,235.0,35.0,1165.0,1395.0,202.0,789.0,3.0,326.0,11.0,3.0,626.0,16018.0,24.0,624.0,167.0,568.0,439.0,514.0,21638.0,233.0,906.0,1071.0,59138.0,1089.0,60.0,15.0,188.0,139.0,143.0,798.0,0.0,1306.0,90.0,316.0,115.0,1.0,0.0,1.0,102.0,30.0,2132.0,55.0,784.0,313.0,22.0,363.0,380.0,634.0,1600.0,494.0,433.0,438.0,19.0,511.0,67.0,188.0,185.0,414.0,274.0,8961.0,41262.0,87.0,1987.0,6971.0,721.0,15.0,75.0,1236.0,1.0,47.0,153.0,8934.0,35206.0,158.0,121.0,3.0,2.0
2020-03-24,230.0,301.0,1823.0,4486.0,339.0,33.0,81.0,6757.0,28.0,201.0,1646.0,746.0,306.0,158.0,306.0,40.0,1236.0,1460.0,245.0,981.0,5.0,352.0,11.0,4.0,700.0,19856.0,27.0,695.0,187.0,588.0,492.0,579.0,23049.0,266.0,1125.0,1442.0,63927.0,1128.0,62.0,16.0,189.0,180.0,179.0,875.0,0.0,1518.0,107.0,367.0,134.0,1.0,2.0,2.0,142.0,40.0,2371.0,66.0,887.0,345.0,27.0,395.0,462.0,749.0,2060.0,501.0,576.0,438.0,36.0,562.0,79.0,222.0,191.0,442.0,402.0,9037.0,48953.0,97.0,2169.0,8015.0,827.0,18.0,89.0,1529.0,9.0,73.0,198.0,10312.0,46442.0,162.0,132.0,3.0,2.0
2020-03-25,264.0,387.0,2423.0,5282.0,390.0,39.0,81.0,7952.0,32.0,220.0,1959.0,922.0,378.0,177.0,382.0,48.0,1394.0,1591.0,312.0,1082.0,9.0,369.0,11.0,5.0,792.0,22302.0,53.0,743.0,226.0,648.0,562.0,686.0,24811.0,316.0,1329.0,1930.0,69176.0,1193.0,79.0,25.0,191.0,197.0,209.0,1099.0,0.0,1624.0,114.0,405.0,170.0,1.0,3.0,3.0,189.0,44.0,2566.0,84.0,991.0,443.0,37.0,416.0,552.0,901.0,2362.0,526.0,762.0,495.0,40.0,767.0,86.0,249.0,204.0,480.0,557.0,9137.0,57506.0,102.0,2399.0,8789.0,934.0,18.0,114.0,1872.0,9.0,84.0,248.0,12650.0,55231.0,189.0,137.0,3.0,2.0
2020-03-26,302.0,502.0,2799.0,5888.0,419.0,39.0,86.0,9151.0,39.0,242.0,3385.0,1142.0,470.0,201.0,418.0,57.0,1654.0,1724.0,392.0,1211.0,13.0,404.0,12.0,5.0,880.0,25233.0,68.0,821.0,261.0,737.0,649.0,790.0,27017.0,346.0,1564.0,2369.0,74386.0,1268.0,88.0,25.0,195.0,221.0,274.0,1333.0,0.0,1796.0,129.0,475.0,225.0,5.0,3.0,3.0,262.0,51.0,2916.0,99.0,1057.0,588.0,41.0,558.0,636.0,1051.0,2995.0,537.0,906.0,658.0,41.0,900.0,99.0,303.0,216.0,528.0,709.0,9241.0,66460.0,102.0,2713.0,9714.0,1045.0,23.0,173.0,2433.0,14.0,113.0,333.0,15025.0,69194.0,217.0,153.0,12.0,3.0
2020-03-27,367.0,589.0,3166.0,7029.0,458.0,48.0,86.0,10514.0,61.0,264.0,4018.0,1306.0,491.0,231.0,495.0,67.0,2062.0,1877.0,488.0,1403.0,13.0,538.0,12.0,5.0,958.0,29155.0,132.0,892.0,300.0,802.0,724.0,893.0,29406.0,382.0,1819.0,2666.0,80539.0,1364.0,120.0,31.0,208.0,244.0,299.0,1453.0,0.0,2031.0,134.0,585.0,275.0,7.0,5.0,3.0,338.0,65.0,3156.0,109.0,1197.0,674.0,52.0,580.0,707.0,1221.0,3544.0,549.0,1029.0,840.0,50.0,1012.0,105.0,384.0,226.0,577.0,927.0,9332.0,75641.0,106.0,2999.0,10714.0,1136.0,24.0,173.0,3629.0,14.0,156.0,333.0,17717.0,85991.0,238.0,163.0,14.0,3.0
2020-03-28,409.0,690.0,3378.0,7697.0,466.0,48.0,94.0,12033.0,74.0,293.0,4675.0,1610.0,539.0,263.0,586.0,80.0,2279.0,2046.0,581.0,1627.0,13.0,575.0,16.0,5.0,1025.0,32964.0,137.0,966.0,343.0,890.0,873.0,1046.0,32332.0,458.0,2121.0,3035.0,86498.0,1499.0,193.0,31.0,225.0,280.0,358.0,1605.0,0.0,2161.0,139.0,717.0,345.0,7.0,5.0,3.0,416.0,81.0,3581.0,131.0,1197.0,786.0,56.0,635.0,803.0,1389.0,4268.0,562.0,1292.0,1036.0,54.0,1104.0,119.0,457.0,295.0,632.0,1170.0,9478.0,83885.0,106.0,3364.0,12104.0,1136.0,25.0,227.0,5698.0,14.0,218.0,405.0,20804.0,104686.0,238.0,171.0,16.0,5.0
2020-03-29,454.0,745.0,3809.0,8291.0,473.0,48.0,94.0,12877.0,81.0,331.0,5386.0,1909.0,608.0,295.0,657.0,119.0,2663.0,2201.0,719.0,1835.0,19.0,640.0,16.0,5.0,1218.0,37575.0,141.0,1061.0,408.0,963.0,979.0,1155.0,35408.0,506.0,2415.0,3619.0,92472.0,1693.0,229.0,38.0,235.0,305.0,394.0,1831.0,0.0,2320.0,149.0,848.0,358.0,8.0,8.0,5.0,476.0,97.0,3845.0,152.0,1408.0,901.0,59.0,671.0,1075.0,1638.0,5170.0,590.0,1452.0,1264.0,60.0,1203.0,130.0,659.0,295.0,691.0,1187.0,9583.0,90309.0,115.0,3664.0,13152.0,1245.0,28.0,227.0,7402.0,30.0,311.0,468.0,24001.0,124665.0,259.0,188.0,28.0,7.0
2020-03-30,511.0,820.0,4093.0,8813.0,500.0,49.0,94.0,13560.0,96.0,346.0,6255.0,2139.0,702.0,314.0,713.0,139.0,2829.0,2395.0,859.0,1890.0,30.0,679.0,16.0,5.0,1218.0,40174.0,152.0,1156.0,447.0,1020.0,1071.0,1285.0,38309.0,547.0,2615.0,4247.0,97689.0,1866.0,284.0,42.0,255.0,376.0,484.0,1950.0,0.0,2470.0,151.0,993.0,479.0,8.0,8.0,5.0,552.0,97.0,4102.0,167.0,1526.0,989.0,64.0,852.0,1418.0,1862.0,5962.0,634.0,1760.0,1534.0,70.0,1229.0,142.0,741.0,336.0,730.0,1280.0,9661.0,96122.0,120.0,3944.0,14274.0,1388.0,30.0,278.0,9217.0,33.0,418.0,570.0,26823.0,143025.0,295.0,203.0,29.0,7.0
2020-03-31,584.0,966.0,4557.0,9618.0,515.0,49.0,105.0,15298.0,107.0,359.0,7424.0,2449.0,798.0,330.0,790.0,170.0,3002.0,2577.0,901.0,1966.0,32.0,715.0,23.0,5.0,1313.0,44550.0,152.0,1212.0,492.0,1086.0,1251.0,1414.0,41495.0,630.0,2910.0,4473.0,101739.0,1953.0,325.0,50.0,266.0,376.0,484.0,1988.0,0.0,2626.0,156.0,1094.0,556.0,8.0,14.0,5.0,647.0,131.0,4226.0,179.0,1625.0,1075.0,65.0,950.0,2084.0,2055.0,6408.0,693.0,1952.0,1836.0,70.0,1453.0,162.0,785.0,336.0,763.0,1326.0,9786.0,104267.0,120.0,4360.0,15412.0,1651.0,34.0,312.0,10827.0,33.0,480.0,611.0,29681.0,164620.0,324.0,206.0,35.0,7.0
2020-04-01,716.0,966.0,4707.0,10182.0,567.0,51.0,152.0,16979.0,115.0,399.0,8536.0,2738.0,906.0,347.0,867.0,186.0,3308.0,2860.0,1109.0,2302.0,32.0,745.0,25.0,5.0,1384.0,52128.0,152.0,1314.0,525.0,1135.0,1397.0,1528.0,44606.0,694.0,3235.0,4916.0,105792.0,1953.0,340.0,59.0,289.0,398.0,533.0,2178.0,0.0,2766.0,169.0,1215.0,617.0,8.0,15.0,5.0,647.0,131.0,4447.0,192.0,2039.0,1181.0,69.0,1065.0,2084.0,2311.0,7443.0,781.0,2245.0,2337.0,75.0,1563.0,175.0,900.0,363.0,814.0,1353.0,9786.0,111680.0,122.0,4835.0,16108.0,1651.0,34.0,362.0,13531.0,44.0,549.0,664.0,33954.0,189618.0,330.0,212.0,35.0,8.0
2020-04-02,847.0,1133.0,4976.0,10711.0,569.0,54.0,152.0,18495.0,123.0,422.0,9595.0,3031.0,1065.0,375.0,963.0,212.0,3589.0,3107.0,1284.0,2758.0,41.0,779.0,29.0,7.0,1446.0,56989.0,195.0,1375.0,585.0,1220.0,1965.0,1677.0,47593.0,694.0,3447.0,5591.0,110574.0,2178.0,348.0,81.0,317.0,446.0,581.0,2319.0,0.0,2908.0,188.0,1378.0,654.0,10.0,16.0,5.0,723.0,151.0,4665.0,210.0,2291.0,1317.0,69.0,1323.0,2311.0,2554.0,8251.0,835.0,2460.0,2777.0,82.0,1720.0,190.0,1060.0,400.0,841.0,1380.0,9976.0,119263.0,143.0,5321.0,17070.0,1771.0,36.0,394.0,15679.0,44.0,794.0,814.0,38468.0,216721.0,341.0,233.0,36.0,8.0
2020-04-03,986.0,1133.0,5224.0,11129.0,643.0,56.0,254.0,19974.0,132.0,457.0,11268.0,3404.0,1161.0,396.0,1011.0,233.0,3858.0,3386.0,1380.0,3163.0,46.0,858.0,29.0,7.0,1518.0,59105.0,204.0,1514.0,623.0,1319.0,2301.0,1790.0,50468.0,772.0,3849.0,6252.0,115242.0,2617.0,386.0,110.0,342.0,458.0,649.0,2487.0,3.0,3116.0,195.0,1510.0,708.0,10.0,20.0,5.0,772.0,174.0,4935.0,231.0,2291.0,1475.0,77.0,1414.0,2633.0,2946.0,9034.0,949.0,2738.0,3548.0,82.0,1885.0,195.0,1171.0,426.0,897.0,1462.0,10062.0,126535.0,148.0,5875.0,18194.0,1875.0,39.0,455.0,18135.0,45.0,897.0,1024.0,43381.0,245540.0,359.0,236.0,39.0,8.0
